date,city,tourist_footfall
2020-05-23,Jaipur,2031
2020-05-24,Jaipur,1918
2020-05-25,Jaipur,1375
2020-05-26,Jaipur,1739
2020-05-27,Jaipur,1827
2020-05-28,Jaipur,1757
2020-05-29,Jaipur,2100
2020-05-30,Jaipur,2131
2020-05-31,Jaipur,1559
2020-06-01,Jaipur,1472
2020-06-02,Jaipur,1540
2020-06-03,Jaipur,1286
2020-06-04,Jaipur,1784
2020-06-05,Jaipur,1699
2020-06-06,Jaipur,2108
2020-06-07,Jaipur,2064
2020-06-08,Jaipur,1630
2020-06-09,Jaipur,1791
2020-06-10,Jaipur,1656
2020-06-11,Jaipur,1697
2020-06-12,Jaipur,1652
2020-06-13,Jaipur,1906
2020-06-14,Jaipur,1743
2020-06-15,Jaipur,1163
2020-06-16,Jaipur,1854
2020-06-17,Jaipur,1714
2020-06-18,Jaipur,1787
2020-06-19,Jaipur,1690
2020-06-20,Jaipur,2063
2020-06-21,Jaipur,1859
2020-06-22,Jaipur,1660
2020-06-23,Jaipur,1462
2020-06-24,Jaipur,1457
2020-06-25,Jaipur,1505
2020-06-26,Jaipur,1299
2020-06-27,Jaipur,1948
2020-06-28,Jaipur,2297
2020-06-29,Jaipur,1825
2020-06-30,Jaipur,1899
2020-07-01,Jaipur,2973
2020-07-02,Jaipur,3198
2020-07-03,Jaipur,3132
2020-07-04,Jaipur,3897
2020-07-05,Jaipur,3474
2020-07-06,Jaipur,3557
2020-07-07,Jaipur,3340
2020-07-08,Jaipur,2554
2020-07-09,Jaipur,3174
2020-07-10,Jaipur,5809
2020-07-11,Jaipur,6090
2020-07-12,Jaipur,6129
2020-07-13,Jaipur,4324
2020-07-14,Jaipur,5071
2020-07-15,Jaipur,5041
2020-07-16,Jaipur,5736
2020-07-17,Jaipur,4665
2020-07-18,Jaipur,4169
2020-07-19,Jaipur,4077
2020-07-20,Jaipur,2960
2020-07-21,Jaipur,2990
2020-07-22,Jaipur,2799
2020-07-23,Jaipur,3269
2020-07-24,Jaipur,3111
2020-07-25,Jaipur,3719
2020-07-26,Jaipur,3880
2020-07-27,Jaipur,3269
2020-07-28,Jaipur,2985
2020-07-29,Jaipur,3183
2020-07-30,Jaipur,2925
2020-07-31,Jaipur,2615
2020-08-01,Jaipur,3720
2020-08-02,Jaipur,3805
2020-08-03,Jaipur,2836
2020-08-04,Jaipur,2637
2020-08-05,Jaipur,3443
2020-08-06,Jaipur,2595
2020-08-07,Jaipur,3577
2020-08-08,Jaipur,4093
2020-08-09,Jaipur,4093
2020-08-10,Jaipur,5360
2020-08-11,Jaipur,5880
2020-08-12,Jaipur,4818
2020-08-13,Jaipur,5021
2020-08-14,Jaipur,5695
2020-08-15,Jaipur,6181
2020-08-16,Jaipur,6745
2020-08-17,Jaipur,4807
2020-08-18,Jaipur,3518
2020-08-19,Jaipur,3095
2020-08-20,Jaipur,3286
2020-08-21,Jaipur,2968
2020-08-22,Jaipur,3398
2020-08-23,Jaipur,4020
2020-08-24,Jaipur,2784
2020-08-25,Jaipur,2375
2020-08-26,Jaipur,3080
2020-08-27,Jaipur,2916
2020-08-28,Jaipur,3229
2020-08-29,Jaipur,3031
2020-08-30,Jaipur,3921
2020-08-31,Jaipur,2605
2020-09-01,Jaipur,3706
2020-09-02,Jaipur,2820
2020-09-03,Jaipur,3009
2020-09-04,Jaipur,3150
2020-09-05,Jaipur,4217
2020-09-06,Jaipur,3322
2020-09-07,Jaipur,3351
2020-09-08,Jaipur,2520
2020-09-09,Jaipur,3121
2020-09-10,Jaipur,2847
2020-09-11,Jaipur,2947
2020-09-12,Jaipur,4214
2020-09-13,Jaipur,3572
2020-09-14,Jaipur,2464
2020-09-15,Jaipur,2909
2020-09-16,Jaipur,2985
2020-09-17,Jaipur,3276
2020-09-18,Jaipur,3610
2020-09-19,Jaipur,3404
2020-09-20,Jaipur,3218
2020-09-21,Jaipur,2805
2020-09-22,Jaipur,3284
2020-09-23,Jaipur,3029
2020-09-24,Jaipur,2962
2020-09-25,Jaipur,3090
2020-09-26,Jaipur,3999
2020-09-27,Jaipur,4033
2020-09-28,Jaipur,2693
2020-09-29,Jaipur,2914
2020-09-30,Jaipur,2784
2020-10-01,Jaipur,5332
2020-10-02,Jaipur,4350
2020-10-03,Jaipur,6613
2020-10-04,Jaipur,6574
2020-10-05,Jaipur,4377
2020-10-06,Jaipur,5209
2020-10-07,Jaipur,4099
2020-10-08,Jaipur,5790
2020-10-09,Jaipur,5787
2020-10-10,Jaipur,10558
2020-10-11,Jaipur,11533
2020-10-12,Jaipur,9032
2020-10-13,Jaipur,8874
2020-10-14,Jaipur,8530
2020-10-15,Jaipur,10343
2020-10-16,Jaipur,9624
2020-10-17,Jaipur,10743
2020-10-18,Jaipur,12496
2020-10-19,Jaipur,5688
2020-10-20,Jaipur,4510
2020-10-21,Jaipur,5813
2020-10-22,Jaipur,4635
2020-10-23,Jaipur,4767
2020-10-24,Jaipur,5517
2020-10-25,Jaipur,6352
2020-10-26,Jaipur,5101
2020-10-27,Jaipur,5575
2020-10-28,Jaipur,5941
2020-10-29,Jaipur,4751
2020-10-30,Jaipur,4783
2020-10-31,Jaipur,5892
2020-11-01,Jaipur,5400
2020-11-02,Jaipur,4635
2020-11-03,Jaipur,5504
2020-11-04,Jaipur,4795
2020-11-05,Jaipur,4618
2020-11-06,Jaipur,5904
2020-11-07,Jaipur,6545
2020-11-08,Jaipur,5646
2020-11-09,Jaipur,4845
2020-11-10,Jaipur,4739
2020-11-11,Jaipur,5778
2020-11-12,Jaipur,4474
2020-11-13,Jaipur,4820
2020-11-14,Jaipur,5993
2020-11-15,Jaipur,7179
2020-11-16,Jaipur,5380
2020-11-17,Jaipur,4856
2020-11-18,Jaipur,5031
2020-11-19,Jaipur,4879
2020-11-20,Jaipur,5608
2020-11-21,Jaipur,6201
2020-11-22,Jaipur,6409
2020-11-23,Jaipur,4870
2020-11-24,Jaipur,5237
2020-11-25,Jaipur,5787
2020-11-26,Jaipur,4591
2020-11-27,Jaipur,4875
2020-11-28,Jaipur,6238
2020-11-29,Jaipur,6871
2020-11-30,Jaipur,5357
2020-12-01,Jaipur,5522
2020-12-02,Jaipur,5691
2020-12-03,Jaipur,5363
2020-12-04,Jaipur,5594
2020-12-05,Jaipur,5869
2020-12-06,Jaipur,5273
2020-12-07,Jaipur,5282
2020-12-08,Jaipur,4858
2020-12-09,Jaipur,5212
2020-12-10,Jaipur,5943
2020-12-11,Jaipur,4380
2020-12-12,Jaipur,6490
2020-12-13,Jaipur,5557
2020-12-14,Jaipur,5513
2020-12-15,Jaipur,4643
2020-12-16,Jaipur,4233
2020-12-17,Jaipur,4921
2020-12-18,Jaipur,5857
2020-12-19,Jaipur,6427
2020-12-20,Jaipur,6714
2020-12-21,Jaipur,5775
2020-12-22,Jaipur,5152
2020-12-23,Jaipur,4740
2020-12-24,Jaipur,5375
2020-12-25,Jaipur,5244
2020-12-26,Jaipur,6399
2020-12-27,Jaipur,5613
2020-12-28,Jaipur,5480
2020-12-29,Jaipur,4898
2020-12-30,Jaipur,4970
2020-12-31,Jaipur,5443
2021-01-01,Jaipur,5665
2021-01-02,Jaipur,6543
2021-01-03,Jaipur,5364
2021-01-04,Jaipur,5874
2021-01-05,Jaipur,5418
2021-01-06,Jaipur,5263
2021-01-07,Jaipur,4847
2021-01-08,Jaipur,5821
2021-01-09,Jaipur,6856
2021-01-10,Jaipur,12110
2021-01-11,Jaipur,10334
2021-01-12,Jaipur,10163
2021-01-13,Jaipur,10235
2021-01-14,Jaipur,8258
2021-01-15,Jaipur,10016
2021-01-16,Jaipur,12070
2021-01-17,Jaipur,10416
2021-01-18,Jaipur,8215
2021-01-19,Jaipur,9323
2021-01-20,Jaipur,10762
2021-01-21,Jaipur,5193
2021-01-22,Jaipur,4978
2021-01-23,Jaipur,6265
2021-01-24,Jaipur,6261
2021-01-25,Jaipur,4612
2021-01-26,Jaipur,5884
2021-01-27,Jaipur,5923
2021-01-28,Jaipur,5932
2021-01-29,Jaipur,4730
2021-01-30,Jaipur,5333
2021-01-31,Jaipur,5716
2021-02-01,Jaipur,4640
2021-02-02,Jaipur,5467
2021-02-03,Jaipur,5931
2021-02-04,Jaipur,5709
2021-02-05,Jaipur,4671
2021-02-06,Jaipur,5816
2021-02-07,Jaipur,5774
2021-02-08,Jaipur,4990
2021-02-09,Jaipur,4786
2021-02-10,Jaipur,5332
2021-02-11,Jaipur,4702
2021-02-12,Jaipur,5702
2021-02-13,Jaipur,5490
2021-02-14,Jaipur,6056
2021-02-15,Jaipur,5048
2021-02-16,Jaipur,6290
2021-02-17,Jaipur,4961
2021-02-18,Jaipur,5547
2021-02-19,Jaipur,4932
2021-02-20,Jaipur,5831
2021-02-21,Jaipur,6318
2021-02-22,Jaipur,4664
2021-02-23,Jaipur,5783
2021-02-24,Jaipur,4583
2021-02-25,Jaipur,4854
2021-02-26,Jaipur,5557
2021-02-27,Jaipur,7117
2021-02-28,Jaipur,5984
2021-03-01,Jaipur,5759
2021-03-02,Jaipur,5159
2021-03-03,Jaipur,5905
2021-03-04,Jaipur,5865
2021-03-05,Jaipur,5165
2021-03-06,Jaipur,6673
2021-03-07,Jaipur,5509
2021-03-08,Jaipur,4694
2021-03-09,Jaipur,4895
2021-03-10,Jaipur,7963
2021-03-11,Jaipur,9905
2021-03-12,Jaipur,9958
2021-03-13,Jaipur,11216
2021-03-14,Jaipur,10075
2021-03-15,Jaipur,8221
2021-03-16,Jaipur,8026
2021-03-17,Jaipur,8900
2021-03-18,Jaipur,5317
2021-03-19,Jaipur,5660
2021-03-20,Jaipur,6409
2021-03-21,Jaipur,6223
2021-03-22,Jaipur,5760
2021-03-23,Jaipur,4362
2021-03-24,Jaipur,5011
2021-03-25,Jaipur,4620
2021-03-26,Jaipur,5423
2021-03-27,Jaipur,6449
2021-03-28,Jaipur,6676
2021-03-29,Jaipur,4708
2021-03-30,Jaipur,4340
2021-03-31,Jaipur,4391
2021-04-01,Jaipur,2168
2021-04-02,Jaipur,1908
2021-04-03,Jaipur,1514
2021-04-04,Jaipur,2321
2021-04-05,Jaipur,1672
2021-04-06,Jaipur,1726
2021-04-07,Jaipur,1985
2021-04-08,Jaipur,1722
2021-04-09,Jaipur,1490
2021-04-10,Jaipur,2428
2021-04-11,Jaipur,2322
2021-04-12,Jaipur,1730
2021-04-13,Jaipur,1663
2021-04-14,Jaipur,1770
2021-04-15,Jaipur,1563
2021-04-16,Jaipur,1610
2021-04-17,Jaipur,1588
2021-04-18,Jaipur,2257
2021-04-19,Jaipur,1658
2021-04-20,Jaipur,1737
2021-04-21,Jaipur,1676
2021-04-22,Jaipur,1967
2021-04-23,Jaipur,1619
2021-04-24,Jaipur,1874
2021-04-25,Jaipur,2193
2021-04-26,Jaipur,1961
2021-04-27,Jaipur,1546
2021-04-28,Jaipur,1783
2021-04-29,Jaipur,1533
2021-04-30,Jaipur,1718
2021-05-01,Jaipur,2386
2021-05-02,Jaipur,1757
2021-05-03,Jaipur,1602
2021-05-04,Jaipur,1705
2021-05-05,Jaipur,2142
2021-05-06,Jaipur,2018
2021-05-07,Jaipur,1376
2021-05-08,Jaipur,1809
2021-05-09,Jaipur,1885
2021-05-10,Jaipur,1596
2021-05-11,Jaipur,1545
2021-05-12,Jaipur,1588
2021-05-13,Jaipur,2015
2021-05-14,Jaipur,1732
2021-05-15,Jaipur,1996
2021-05-16,Jaipur,2094
2021-05-17,Jaipur,1604
2021-05-18,Jaipur,1882
2021-05-19,Jaipur,1588
2021-05-20,Jaipur,1629
2021-05-21,Jaipur,1792
2021-05-22,Jaipur,1871
2021-05-23,Jaipur,1975
2021-05-24,Jaipur,1649
2021-05-25,Jaipur,1224
2021-05-26,Jaipur,1693
2021-05-27,Jaipur,1630
2021-05-28,Jaipur,1665
2021-05-29,Jaipur,1992
2021-05-30,Jaipur,2338
2021-05-31,Jaipur,1788
2021-06-01,Jaipur,1638
2021-06-02,Jaipur,1780
2021-06-03,Jaipur,1324
2021-06-04,Jaipur,1439
2021-06-05,Jaipur,2341
2021-06-06,Jaipur,1773
2021-06-07,Jaipur,1996
2021-06-08,Jaipur,1756
2021-06-09,Jaipur,1767
2021-06-10,Jaipur,1806
2021-06-11,Jaipur,1278
2021-06-12,Jaipur,1954
2021-06-13,Jaipur,2203
2021-06-14,Jaipur,1982
2021-06-15,Jaipur,1846
2021-06-16,Jaipur,1995
2021-06-17,Jaipur,1669
2021-06-18,Jaipur,1655
2021-06-19,Jaipur,2514
2021-06-20,Jaipur,2718
2021-06-21,Jaipur,1834
2021-06-22,Jaipur,1625
2021-06-23,Jaipur,1731
2021-06-24,Jaipur,1374
2021-06-25,Jaipur,1645
2021-06-26,Jaipur,2336
2021-06-27,Jaipur,2446
2021-06-28,Jaipur,2052
2021-06-29,Jaipur,1698
2021-06-30,Jaipur,1678
2021-07-01,Jaipur,3403
2021-07-02,Jaipur,3235
2021-07-03,Jaipur,4131
2021-07-04,Jaipur,4390
2021-07-05,Jaipur,3281
2021-07-06,Jaipur,3349
2021-07-07,Jaipur,2818
2021-07-08,Jaipur,2998
2021-07-09,Jaipur,3845
2021-07-10,Jaipur,7996
2021-07-11,Jaipur,6789
2021-07-12,Jaipur,5696
2021-07-13,Jaipur,5156
2021-07-14,Jaipur,6284
2021-07-15,Jaipur,5254
2021-07-16,Jaipur,6217
2021-07-17,Jaipur,7358
2021-07-18,Jaipur,3454
2021-07-19,Jaipur,2658
2021-07-20,Jaipur,3746
2021-07-21,Jaipur,3042
2021-07-22,Jaipur,2881
2021-07-23,Jaipur,3514
2021-07-24,Jaipur,3618
2021-07-25,Jaipur,3981
2021-07-26,Jaipur,2719
2021-07-27,Jaipur,3112
2021-07-28,Jaipur,3698
2021-07-29,Jaipur,3597
2021-07-30,Jaipur,3262
2021-07-31,Jaipur,3786
2021-08-01,Jaipur,4327
2021-08-02,Jaipur,3453
2021-08-03,Jaipur,3430
2021-08-04,Jaipur,2983
2021-08-05,Jaipur,2933
2021-08-06,Jaipur,3098
2021-08-07,Jaipur,4372
2021-08-08,Jaipur,3860
2021-08-09,Jaipur,3281
2021-08-10,Jaipur,5184
2021-08-11,Jaipur,6004
2021-08-12,Jaipur,5214
2021-08-13,Jaipur,5045
2021-08-14,Jaipur,6594
2021-08-15,Jaipur,7759
2021-08-16,Jaipur,5788
2021-08-17,Jaipur,5864
2021-08-18,Jaipur,2627
2021-08-19,Jaipur,3424
2021-08-20,Jaipur,3536
2021-08-21,Jaipur,3668
2021-08-22,Jaipur,3286
2021-08-23,Jaipur,3020
2021-08-24,Jaipur,3414
2021-08-25,Jaipur,3596
2021-08-26,Jaipur,2875
2021-08-27,Jaipur,3151
2021-08-28,Jaipur,3791
2021-08-29,Jaipur,3546
2021-08-30,Jaipur,3195
2021-08-31,Jaipur,3552
2021-09-01,Jaipur,3215
2021-09-02,Jaipur,3213
2021-09-03,Jaipur,3105
2021-09-04,Jaipur,4026
2021-09-05,Jaipur,3981
2021-09-06,Jaipur,2923
2021-09-07,Jaipur,2819
2021-09-08,Jaipur,2811
2021-09-09,Jaipur,2577
2021-09-10,Jaipur,3862
2021-09-11,Jaipur,4219
2021-09-12,Jaipur,4302
2021-09-13,Jaipur,3359
2021-09-14,Jaipur,2839
2021-09-15,Jaipur,2587
2021-09-16,Jaipur,3141
2021-09-17,Jaipur,3355
2021-09-18,Jaipur,4144
2021-09-19,Jaipur,3456
2021-09-20,Jaipur,3232
2021-09-21,Jaipur,3007
2021-09-22,Jaipur,3326
2021-09-23,Jaipur,3333
2021-09-24,Jaipur,3516
2021-09-25,Jaipur,3894
2021-09-26,Jaipur,3935
2021-09-27,Jaipur,3429
2021-09-28,Jaipur,3579
2021-09-29,Jaipur,3573
2021-09-30,Jaipur,3030
2021-10-01,Jaipur,4509
2021-10-02,Jaipur,7037
2021-10-03,Jaipur,6508
2021-10-04,Jaipur,4786
2021-10-05,Jaipur,5110
2021-10-06,Jaipur,6020
2021-10-07,Jaipur,5629
2021-10-08,Jaipur,5048
2021-10-09,Jaipur,7034
2021-10-10,Jaipur,10509
2021-10-11,Jaipur,8995
2021-10-12,Jaipur,9313
2021-10-13,Jaipur,10574
2021-10-14,Jaipur,10082
2021-10-15,Jaipur,9542
2021-10-16,Jaipur,12386
2021-10-17,Jaipur,10735
2021-10-18,Jaipur,10855
2021-10-19,Jaipur,5042
2021-10-20,Jaipur,5603
2021-10-21,Jaipur,5188
2021-10-22,Jaipur,5453
2021-10-23,Jaipur,7190
2021-10-24,Jaipur,6483
2021-10-25,Jaipur,4974
2021-10-26,Jaipur,5905
2021-10-27,Jaipur,6184
2021-10-28,Jaipur,5292
2021-10-29,Jaipur,5499
2021-10-30,Jaipur,7221
2021-10-31,Jaipur,7054
2021-11-01,Jaipur,5505
2021-11-02,Jaipur,5332
2021-11-03,Jaipur,4953
2021-11-04,Jaipur,4628
2021-11-05,Jaipur,5184
2021-11-06,Jaipur,6774
2021-11-07,Jaipur,6683
2021-11-08,Jaipur,4864
2021-11-09,Jaipur,5484
2021-11-10,Jaipur,5681
2021-11-11,Jaipur,6089
2021-11-12,Jaipur,5608
2021-11-13,Jaipur,7536
2021-11-14,Jaipur,6135
2021-11-15,Jaipur,4935
2021-11-16,Jaipur,5091
2021-11-17,Jaipur,5595
2021-11-18,Jaipur,4990
2021-11-19,Jaipur,5272
2021-11-20,Jaipur,5909
2021-11-21,Jaipur,6676
2021-11-22,Jaipur,5132
2021-11-23,Jaipur,5321
2021-11-24,Jaipur,6003
2021-11-25,Jaipur,5235
2021-11-26,Jaipur,6257
2021-11-27,Jaipur,5843
2021-11-28,Jaipur,6053
2021-11-29,Jaipur,5980
2021-11-30,Jaipur,5215
2021-12-01,Jaipur,6131
2021-12-02,Jaipur,6075
2021-12-03,Jaipur,4719
2021-12-04,Jaipur,7004
2021-12-05,Jaipur,6133
2021-12-06,Jaipur,5867
2021-12-07,Jaipur,5114
2021-12-08,Jaipur,5253
2021-12-09,Jaipur,4945
2021-12-10,Jaipur,6176
2021-12-11,Jaipur,5942
2021-12-12,Jaipur,6981
2021-12-13,Jaipur,6012
2021-12-14,Jaipur,4732
2021-12-15,Jaipur,4948
2021-12-16,Jaipur,5782
2021-12-17,Jaipur,4997
2021-12-18,Jaipur,6482
2021-12-19,Jaipur,7604
2021-12-20,Jaipur,5007
2021-12-21,Jaipur,5451
2021-12-22,Jaipur,4928
2021-12-23,Jaipur,4863
2021-12-24,Jaipur,5659
2021-12-25,Jaipur,6559
2021-12-26,Jaipur,5846
2021-12-27,Jaipur,5920
2021-12-28,Jaipur,6003
2021-12-29,Jaipur,5718
2021-12-30,Jaipur,6022
2021-12-31,Jaipur,5694
2022-01-01,Jaipur,6935
2022-01-02,Jaipur,6203
2022-01-03,Jaipur,5826
2022-01-04,Jaipur,5114
2022-01-05,Jaipur,5113
2022-01-06,Jaipur,4883
2022-01-07,Jaipur,4564
2022-01-08,Jaipur,7244
2022-01-09,Jaipur,6641
2022-01-10,Jaipur,8426
2022-01-11,Jaipur,11109
2022-01-12,Jaipur,9343
2022-01-13,Jaipur,10741
2022-01-14,Jaipur,9265
2022-01-15,Jaipur,10690
2022-01-16,Jaipur,11722
2022-01-17,Jaipur,8910
2022-01-18,Jaipur,8576
2022-01-19,Jaipur,10928
2022-01-20,Jaipur,9795
2022-01-21,Jaipur,5016
2022-01-22,Jaipur,6190
2022-01-23,Jaipur,6091
2022-01-24,Jaipur,5525
2022-01-25,Jaipur,5950
2022-01-26,Jaipur,5461
2022-01-27,Jaipur,5839
2022-01-28,Jaipur,5897
2022-01-29,Jaipur,6754
2022-01-30,Jaipur,6163
2022-01-31,Jaipur,5243
2022-02-01,Jaipur,5554
2022-02-02,Jaipur,5314
2022-02-03,Jaipur,4749
2022-02-04,Jaipur,4439
2022-02-05,Jaipur,5536
2022-02-06,Jaipur,7544
2022-02-07,Jaipur,6073
2022-02-08,Jaipur,6006
2022-02-09,Jaipur,5093
2022-02-10,Jaipur,5215
2022-02-11,Jaipur,4453
2022-02-12,Jaipur,6029
2022-02-13,Jaipur,7475
2022-02-14,Jaipur,5354
2022-02-15,Jaipur,5232
2022-02-16,Jaipur,4848
2022-02-17,Jaipur,5657
2022-02-18,Jaipur,5260
2022-02-19,Jaipur,5732
2022-02-20,Jaipur,7208
2022-02-21,Jaipur,4927
2022-02-22,Jaipur,5182
2022-02-23,Jaipur,5179
2022-02-24,Jaipur,4967
2022-02-25,Jaipur,4920
2022-02-26,Jaipur,6239
2022-02-27,Jaipur,7225
2022-02-28,Jaipur,6156
2022-03-01,Jaipur,4932
2022-03-02,Jaipur,4749
2022-03-03,Jaipur,5370
2022-03-04,Jaipur,5437
2022-03-05,Jaipur,7342
2022-03-06,Jaipur,7205
2022-03-07,Jaipur,5386
2022-03-08,Jaipur,5108
2022-03-09,Jaipur,5795
2022-03-10,Jaipur,10390
2022-03-11,Jaipur,8932
2022-03-12,Jaipur,12376
2022-03-13,Jaipur,13708
2022-03-14,Jaipur,8660
2022-03-15,Jaipur,9568
2022-03-16,Jaipur,9332
2022-03-17,Jaipur,9240
2022-03-18,Jaipur,5374
2022-03-19,Jaipur,6958
2022-03-20,Jaipur,5715
2022-03-21,Jaipur,5248
2022-03-22,Jaipur,4875
2022-03-23,Jaipur,6134
2022-03-24,Jaipur,6169
2022-03-25,Jaipur,5846
2022-03-26,Jaipur,5598
2022-03-27,Jaipur,7228
2022-03-28,Jaipur,4849
2022-03-29,Jaipur,4992
2022-03-30,Jaipur,5076
2022-03-31,Jaipur,5640
2022-04-01,Jaipur,1553
2022-04-02,Jaipur,1962
2022-04-03,Jaipur,2449
2022-04-04,Jaipur,1791
2022-04-05,Jaipur,1809
2022-04-06,Jaipur,1728
2022-04-07,Jaipur,2074
2022-04-08,Jaipur,1585
2022-04-09,Jaipur,2315
2022-04-10,Jaipur,2320
2022-04-11,Jaipur,1831
2022-04-12,Jaipur,2019
2022-04-13,Jaipur,1970
2022-04-14,Jaipur,1828
2022-04-15,Jaipur,1811
2022-04-16,Jaipur,2183
2022-04-17,Jaipur,2292
2022-04-18,Jaipur,1843
2022-04-19,Jaipur,1938
2022-04-20,Jaipur,1256
2022-04-21,Jaipur,1902
2022-04-22,Jaipur,1769
2022-04-23,Jaipur,2200
2022-04-24,Jaipur,2217
2022-04-25,Jaipur,1597
2022-04-26,Jaipur,1654
2022-04-27,Jaipur,2031
2022-04-28,Jaipur,1868
2022-04-29,Jaipur,1846
2022-04-30,Jaipur,1759
2022-05-01,Jaipur,2428
2022-05-02,Jaipur,2331
2022-05-03,Jaipur,1611
2022-05-04,Jaipur,1920
2022-05-05,Jaipur,1980
2022-05-06,Jaipur,1618
2022-05-07,Jaipur,2253
2022-05-08,Jaipur,2417
2022-05-09,Jaipur,2310
2022-05-10,Jaipur,1555
2022-05-11,Jaipur,1807
2022-05-12,Jaipur,2000
2022-05-13,Jaipur,1638
2022-05-14,Jaipur,2028
2022-05-15,Jaipur,2203
2022-05-16,Jaipur,1709
2022-05-17,Jaipur,2061
2022-05-18,Jaipur,1981
2022-05-19,Jaipur,1757
2022-05-20,Jaipur,1696
2022-05-21,Jaipur,2445
2022-05-22,Jaipur,2240
2022-05-23,Jaipur,1859
2022-05-24,Jaipur,1705
2022-05-25,Jaipur,1802
2022-05-26,Jaipur,1636
2022-05-27,Jaipur,2232
2022-05-28,Jaipur,1998
2022-05-29,Jaipur,2201
2022-05-30,Jaipur,1754
2022-05-31,Jaipur,1681
2022-06-01,Jaipur,1872
2022-06-02,Jaipur,1927
2022-06-03,Jaipur,2019
2022-06-04,Jaipur,2126
2022-06-05,Jaipur,1845
2022-06-06,Jaipur,1501
2022-06-07,Jaipur,1707
2022-06-08,Jaipur,1679
2022-06-09,Jaipur,2013
2022-06-10,Jaipur,1770
2022-06-11,Jaipur,1839
2022-06-12,Jaipur,2184
2022-06-13,Jaipur,1586
2022-06-14,Jaipur,1412
2022-06-15,Jaipur,1719
2022-06-16,Jaipur,1771
2022-06-17,Jaipur,2196
2022-06-18,Jaipur,2334
2022-06-19,Jaipur,2400
2022-06-20,Jaipur,1969
2022-06-21,Jaipur,1920
2022-06-22,Jaipur,1804
2022-06-23,Jaipur,1396
2022-06-24,Jaipur,1757
2022-06-25,Jaipur,1905
2022-06-26,Jaipur,1881
2022-06-27,Jaipur,1351
2022-06-28,Jaipur,1765
2022-06-29,Jaipur,1654
2022-06-30,Jaipur,1620
2022-07-01,Jaipur,2548
2022-07-02,Jaipur,4501
2022-07-03,Jaipur,4285
2022-07-04,Jaipur,3562
2022-07-05,Jaipur,3502
2022-07-06,Jaipur,2891
2022-07-07,Jaipur,3707
2022-07-08,Jaipur,3101
2022-07-09,Jaipur,4060
2022-07-10,Jaipur,7539
2022-07-11,Jaipur,6774
2022-07-12,Jaipur,5036
2022-07-13,Jaipur,6296
2022-07-14,Jaipur,5348
2022-07-15,Jaipur,6463
2022-07-16,Jaipur,7334
2022-07-17,Jaipur,8178
2022-07-18,Jaipur,3064
2022-07-19,Jaipur,3360
2022-07-20,Jaipur,2808
2022-07-21,Jaipur,3301
2022-07-22,Jaipur,3274
2022-07-23,Jaipur,3524
2022-07-24,Jaipur,4147
2022-07-25,Jaipur,3548
2022-07-26,Jaipur,3087
2022-07-27,Jaipur,3207
2022-07-28,Jaipur,3346
2022-07-29,Jaipur,2598
2022-07-30,Jaipur,3790
2022-07-31,Jaipur,4183
2022-08-01,Jaipur,3298
2022-08-02,Jaipur,3750
2022-08-03,Jaipur,3217
2022-08-04,Jaipur,3570
2022-08-05,Jaipur,3375
2022-08-06,Jaipur,3452
2022-08-07,Jaipur,3315
2022-08-08,Jaipur,3596
2022-08-09,Jaipur,4156
2022-08-10,Jaipur,5131
2022-08-11,Jaipur,6455
2022-08-12,Jaipur,6133
2022-08-13,Jaipur,7139
2022-08-14,Jaipur,6895
2022-08-15,Jaipur,6944
2022-08-16,Jaipur,5276
2022-08-17,Jaipur,5889
2022-08-18,Jaipur,3824
2022-08-19,Jaipur,3152
2022-08-20,Jaipur,4368
2022-08-21,Jaipur,3704
2022-08-22,Jaipur,2784
2022-08-23,Jaipur,3889
2022-08-24,Jaipur,3509
2022-08-25,Jaipur,3191
2022-08-26,Jaipur,3315
2022-08-27,Jaipur,4195
2022-08-28,Jaipur,3278
2022-08-29,Jaipur,3597
2022-08-30,Jaipur,3227
2022-08-31,Jaipur,3411
2022-09-01,Jaipur,3666
2022-09-02,Jaipur,3379
2022-09-03,Jaipur,4169
2022-09-04,Jaipur,3805
2022-09-05,Jaipur,3497
2022-09-06,Jaipur,3219
2022-09-07,Jaipur,3294
2022-09-08,Jaipur,3609
2022-09-09,Jaipur,3535
2022-09-10,Jaipur,4080
2022-09-11,Jaipur,4194
2022-09-12,Jaipur,3080
2022-09-13,Jaipur,3923
2022-09-14,Jaipur,2792
2022-09-15,Jaipur,3680
2022-09-16,Jaipur,3204
2022-09-17,Jaipur,4526
2022-09-18,Jaipur,4463
2022-09-19,Jaipur,3510
2022-09-20,Jaipur,3730
2022-09-21,Jaipur,3144
2022-09-22,Jaipur,3632
2022-09-23,Jaipur,3464
2022-09-24,Jaipur,3307
2022-09-25,Jaipur,4358
2022-09-26,Jaipur,3271
2022-09-27,Jaipur,3890
2022-09-28,Jaipur,3500
2022-09-29,Jaipur,3922
2022-09-30,Jaipur,3690
2022-10-01,Jaipur,7038
2022-10-02,Jaipur,6346
2022-10-03,Jaipur,5480
2022-10-04,Jaipur,5160
2022-10-05,Jaipur,6038
2022-10-06,Jaipur,6001
2022-10-07,Jaipur,5809
2022-10-08,Jaipur,6593
2022-10-09,Jaipur,7151
2022-10-10,Jaipur,10936
2022-10-11,Jaipur,11374
2022-10-12,Jaipur,11103
2022-10-13,Jaipur,10700
